id,circ_mv,up_limit
600327.SH,438850.6409,5.91
600328.SH,1082435.2494,8.28
600330.SH,821467.3211,7.52
600331.SH,1393952.0,7.79
600333.SH,279545.084,5.37
600335.SH,863070.0753,6.46
600336.SH,497961.2159,7.22
600337.SH,242852.6852,1.97
600338.SH,907810.6968,11.29
600340.SH,914938.4396,2.74
600343.SH,670754.8717,11.67
600345.SH,436235.2704,23.42
600351.SH,418320.0546,6.58
600353.SH,566906.8328,7.74
600354.SH,288179.9357,6.14
600355.SH,161405.2576,3.78
600356.SH,218073.9059,8.23
600358.SH,164104.4145,3.75
600359.SH,228526.1792,6.78
600361.SH,601789.453,4.05
600366.SH,795155.4429,7.91
600367.SH,368981.2666,13.27
600368.SH,735611.8131,4.79
600370.SH,654614.2137,1.94
600371.SH,236403.024,9.09
600376.SH,613936.5276,2.75
600379.SH,284963.9497,9.81
600382.SH,309706.0077,4.91
600386.SH,320140.8,4.59
600389.SH,584822.7,15.02
600391.SH,594562.99,20.5
600395.SH,1030379.9491,5.35
600396.SH,360813.1702,2.78
600397.SH,407863.4714,4.96
600399.SH,1064934.0,6.04
600400.SH,524724.1541,2.64
600403.SH,633565.2865,3.06
600405.SH,303194.9455,6.53
600408.SH,187264.8,2.17
600409.SH,1042496.4712,5.58
600410.SH,799344.6239,8.35
600416.SH,1271064.7808,10.95
600419.SH,268959.8066,9.57
600420.SH,1477972.3066,12.21
600421.SH,122445.6,7.32
600422.SH,1180882.1809,17.71
600423.SH,223634.6073,3.2
600425.SH,503258.3814,4.08
600428.SH,1412496.2073,7.34
600429.SH,591535.1833,4.48
600433.SH,514582.0945,3.32
600439.SH,354311.4427,3.6
600444.SH,208065.5654,15.99
600448.SH,156825.0958,2.84
600449.SH,616853.5442,14.44
600452.SH,1459714.5713,10.55
600455.SH,121668.184,22.19
600456.SH,1289999.3553,30.04
600458.SH,960949.3879,13.27
600459.SH,1014668.0451,14.95
600461.SH,1093476.8824,10.1
600463.SH,275100.0,10.69
600467.SH,318496.7583,2.48
600468.SH,476428.0706,4.99
600469.SH,420163.7017,6.48
600470.SH,267059.2,5.89
600475.SH,827432.8991,9.7
600476.SH,218410.92,15.62
600477.SH,561444.9776,2.67
600478.SH,642898.7936,4.37
600479.SH,414322.0458,11.17
600480.SH,958228.8535,11.15
600481.SH,974358.8972,6.16
600488.SH,434570.8986,4.49
600490.SH,587823.3089,3.36
600491.SH,515528.4308,3.77
600493.SH,132192.0,5.59
600495.SH,436156.9098,4.06
600496.SH,565622.0804,3.15
600500.SH,1341434.3096,4.18
600501.SH,728186.3418,19.69
600502.SH,748408.797,4.87
600503.SH,386151.89,2.78
600505.SH,334672.965,10.59
600506.SH,247852.1329,19.64
600507.SH,869758.6466,4.17
600508.SH,881715.96,13.63
600509.SH,813643.2649,6.62
600510.SH,452027.1502,4.96
600512.SH,346054.3255,2.46
600513.SH,292021.7642,12.14
600520.SH,462774.03,32.87
600523.SH,452934.019,12.56
600525.SH,605320.0898,5.05
600526.SH,296748.0724,4.71
600527.SH,360206.2676,2.37
600530.SH,368087.0,4.75
600531.SH,686852.8594,7.04
600533.SH,231000.0,2.56
600537.SH,340909.9252,3.34
600538.SH,259478.1823,5.57
600539.SH,151570.0,7.82
600540.SH,223248.7526,4.15
600543.SH,137760.48,4.93
600545.SH,450553.8799,2.71
600550.SH,1329583.5626,8.22
600551.SH,540410.0255,8.93
600552.SH,981446.5629,11.8
600556.SH,867718.8682,5.54
600557.SH,738162.366,14.42
600558.SH,344680.2551,4.36
600560.SH,312880.0545,15.72
600561.SH,149919.2736,5.84
600567.SH,962954.1791,2.01
600569.SH,494056.4784,1.95
600571.SH,520005.9346,13.1
600572.SH,1123237.5819,4.88
600573.SH,259250.0,11.78
600575.SH,1243603.5408,3.63
600576.SH,475480.8598,7.87
600577.SH,1405048.9514,7.55
600579.SH,422484.3546,10.44
600581.SH,433810.0972,3.18
600586.SH,732959.01,5.76
600587.SH,950029.3644,17.55
600589.SH,581038.6668,4.54
600590.SH,404069.8015,5.53
600592.SH,398354.9103,10.56
600593.SH,384854.4,34.71
600594.SH,262127.9694,3.81
600595.SH,1114197.6217,3.09
600596.SH,1005932.1444,8.79
600597.SH,1101385.835,8.94
600602.SH,1338581.5255,14.29
600604.SH,602390.6561,4.87
600605.SH,728795.8217,39.42
600609.SH,802454.7415,7.0
600610.SH,278529.5951,4.5
600611.SH,1036478.7493,6.96
600613.SH,308682.0658,7.49
600615.SH,205636.4608,11.8
600616.SH,341192.5245,5.76
600617.SH,438559.0442,2.78
600618.SH,896058.7713,12.38
600619.SH,842049.5095,12.12
600620.SH,335785.1083,5.72
600621.SH,1460858.3251,15.59
600622.SH,434908.7666,3.36
600623.SH,1224601.2794,7.34
600624.SH,444378.0945,7.29
600626.SH,283813.0082,3.86
600628.SH,479334.6595,8.6
600629.SH,779343.6371,9.34
600630.SH,352210.2639,9.7
600633.SH,1150143.5461,10.32
600635.SH,890115.3364,4.13
600636.SH,363629.9089,9.57
600638.SH,322557.0605,5.42
600639.SH,881695.461,11.61
600640.SH,868899.9665,12.4
600641.SH,1336384.5651,15.9
600643.SH,737923.1962,5.23
600644.SH,309580.3789,6.47
600645.SH,903264.1886,21.6
600648.SH,1035749.1194,12.28
600649.SH,1011830.2536,4.49
600650.SH,562015.9479,14.39
600651.SH,972726.8698,4.37
600653.SH,381490.5421,2.27
600654.SH,692227.831,3.47
600657.SH,1246270.946,4.37
600658.SH,453026.9432,4.63
600661.SH,306893.7969,12.31
600662.SH,1032751.1258,5.08
600664.SH,997329.9109,4.84
600665.SH,262693.2464,3.28
600666.SH,529925.8928,2.54
600667.SH,1354280.2845,7.19
600668.SH,324126.966,10.55
600676.SH,426824.5718,4.7
600678.SH,214279.86,7.1
600679.SH,421369.1591,14.71
600681.SH,438117.4684,3.65
600682.SH,718842.1897,7.11
600683.SH,267420.7125,4.14
600684.SH,265426.2849,3.49
600686.SH,952956.0172,14.64
600689.SH,141702.0571,10.81
600691.SH,489370.7061,2.37
600692.SH,215483.8869,9.96
600693.SH,575246.7417,8.1
600694.SH,719081.7556,26.93
600696.SH,350858.4331,12.19
600697.SH,165630.832,12.35
600698.SH,432609.8862,5.58
600706.SH,222022.3817,10.02
600708.SH,876759.4418,4.28
600710.SH,1157779.9985,9.89
600712.SH,318879.8356,7.08
600713.SH,492234.4037,5.25
600714.SH,288176.273,10.81
600716.SH,296731.207,3.64
600717.SH,1299406.4661,4.99
600718.SH,1053240.5345,9.77
600719.SH,249233.3536,7.11
600720.SH,641886.5421,9.26
600721.SH,245396.8538,7.41
600722.SH,365331.666,5.78
600724.SH,778824.0959,6.57
600725.SH,398087.81,3.41
600726.SH,585184.4496,2.4
600727.SH,371023.2408,7.87
600728.SH,899977.7577,4.72
600729.SH,512884.0416,31.02
600730.SH,327354.0491,6.34
600731.SH,308006.4311,6.22
600734.SH,754612.9865,3.89
600735.SH,182518.8338,4.95
600736.SH,587159.3826,5.81
600738.SH,330889.7953,5.02
600739.SH,1437927.227,10.55
600740.SH,937736.3424,4.11
600742.SH,636057.5453,9.44
600743.SH,473912.3765,2.41
600744.SH,593088.288,3.29
600746.SH,763783.9373,7.27
600748.SH,571814.4965,3.54
600749.SH,232866.6204,11.63
600750.SH,1358412.2673,24.22
600751.SH,622711.7506,2.74
600753.SH,133117.5472,6.67
600755.SH,1309145.311,6.84
600756.SH,429106.749,14.99
600757.SH,1027832.0462,9.61
600758.SH,419996.3993,3.59
600759.SH,907467.1858,2.49
600761.SH,1466080.2846,18.43
600768.SH,110207.6928,9.36
600769.SH,330354.9132,10.33
600770.SH,513500.0,4.52
600771.SH,833113.922,19.27
600773.SH,1014391.5981,11.87
600774.SH,197544.2278,7.74
600775.SH,619435.1237,10.24
600776.SH,965560.0646,11.44
600778.SH,239635.4591,9.42
600780.SH,589302.2968,5.74
600782.SH,997171.7312,3.55
600783.SH,876110.889,12.94
600784.SH,313065.9931,6.24
600785.SH,236010.3189,12.34
600787.SH,1262986.3167,6.6
600789.SH,851938.8111,11.58
600790.SH,502766.2883,3.89
600791.SH,172783.8319,4.35
600792.SH,337038.0599,3.64
600793.SH,333287.1398,21.9
600794.SH,420616.7985,3.8
600796.SH,163359.962,6.18
600797.SH,613433.6799,6.9
600798.SH,341449.1789,3.19
600800.SH,314053.6511,3.25
600802.SH,159928.6916,4.0
600805.SH,357965.9299,4.7
600807.SH,213282.0037,3.31
600810.SH,731887.8109,8.05
600811.SH,750042.7117,2.38
600812.SH,854433.7243,5.76
600814.SH,501161.1057,7.99
600815.SH,436427.2421,2.81
600817.SH,587883.0208,12.35
600818.SH,247476.2264,12.11
600819.SH,379687.362,5.76
600821.SH,1014609.8341,5.62
600822.SH,366436.8149,10.49
600824.SH,495392.7243,5.73
600825.SH,598720.7381,6.61
600826.SH,556063.363,8.64
600828.SH,597319.2624,4.02
600829.SH,402442.6863,7.96
600830.SH,395260.7899,9.79
600833.SH,269042.1345,13.79
600834.SH,361855.484,8.49
600835.SH,1357346.7369,17.49
600838.SH,318300.2929,9.21
600841.SH,424186.4384,5.37
600843.SH,503475.9893,12.24
600844.SH,196632.6215,2.74
600846.SH,491062.5516,8.84
600847.SH,116804.9988,8.81
600850.SH,1262991.6382,22.97
600851.SH,399369.5055,6.2
600853.SH,358050.4135,4.06
600854.SH,227522.8396,5.27
600855.SH,484942.3979,11.9
600857.SH,170483.1384,8.78
600858.SH,298625.2127,7.05
600860.SH,436101.8989,11.33
600861.SH,623910.3913,19.23
600864.SH,1254584.0236,6.83
600865.SH,317923.067,10.0
600866.SH,645655.6441,6.6
600867.SH,1441487.5221,8.22
600868.SH,478333.4671,2.95
600869.SH,949882.9753,4.84
600874.SH,674269.1106,6.13
600876.SH,346215.5926,9.9
600877.SH,1444552.5802,13.77
600880.SH,474375.096,5.01
600881.SH,597800.1002,2.13
600882.SH,909407.2771,20.67
600883.SH,144958.032,6.97
600884.SH,1237094.4904,8.0
600888.SH,927547.2045,7.52
600889.SH,633778.5973,19.55
600892.SH,191846.6008,3.94
600894.SH,1102451.9194,13.89
600897.SH,590378.544,15.77
600903.SH,753255.2452,7.46
600906.SH,1365883.0729,7.24
600908.SH,1117615.7797,6.24
600916.SH,1387680.0,9.32
600917.SH,872621.2258,6.26
600925.SH,801418.2444,5.56
600928.SH,1494380.9351,3.78
600929.SH,650437.4786,5.85
600935.SH,817224.6222,2.66
600936.SH,442821.9533,3.01
600939.SH,526798.3172,3.17
600955.SH,751850.0,15.5
600960.SH,292758.7795,3.48
600961.SH,587917.2952,8.8
600962.SH,312029.9,13.62
600963.SH,824299.3235,5.02
600965.SH,322568.1763,4.57
600966.SH,626979.9711,5.3
600967.SH,1461065.5558,8.6
600969.SH,217219.6341,6.66
600971.SH,1020004.1514,9.58
600973.SH,619857.5441,5.3
600975.SH,574580.2044,6.42
600976.SH,628370.9614,45.6
600979.SH,534800.7489,4.9
600980.SH,259826.5877,16.53
600981.SH,520244.5005,2.65
600982.SH,426933.6993,4.35
600983.SH,735015.001,10.89
600984.SH,383398.3971,3.47
600986.SH,712787.4033,6.16
600987.SH,685990.2827,7.57
600990.SH,518118.4525,21.8
600992.SH,323518.8,14.96
600993.SH,1061137.1015,27.3
600995.SH,1053646.5609,10.52
600996.SH,936378.2307,8.62
600997.SH,976496.9084,6.88
601002.SH,401819.5431,4.7
601003.SH,671451.8184,2.93
601005.SH,1097842.2338,1.5
601007.SH,247650.0,7.25
601008.SH,446629.6822,4.03
601010.SH,491568.0,3.2
601011.SH,586193.3489,3.59
601015.SH,616834.287,3.41
601020.SH,986417.5317,13.61
601022.SH,185480.4672,8.37
601028.SH,905960.8043,12.99
601038.SH,974631.4263,15.03
601059.SH,927435.6,15.14
601061.SH,349304.2314,7.76
601065.SH,351320.1307,9.43
601068.SH,1044312.9921,4.57
601069.SH,777015.7754,12.69
601086.SH,305694.0,5.49
601089.SH,303501.9984,16.39
601101.SH,1094398.4238,8.5
601107.SH,1053254.38,5.41
601113.SH,406328.0192,4.18
601116.SH,519199.1232,11.0
601126.SH,1310984.7737,18.06
601133.SH,152957.5,11.74
601136.SH,923004.4446,21.77
601163.SH,1146400.0,15.95
601177.SH,316447.46,8.81
601187.SH,680544.3922,5.93
601188.SH,431608.1713,3.71
601199.SH,482568.5107,5.71
601200.SH,1025827.4513,8.39
601208.SH,672588.4673,8.09
601218.SH,288771.9866,3.4
601222.SH,1380313.3345,7.44
601226.SH,801934.353,8.25
601279.SH,537581.4489,3.84
601311.SH,917400.2643,8.73
601326.SH,1479600.849,3.45
601330.SH,594444.8527,6.72
601339.SH,745285.793,5.58
601366.SH,459707.9605,5.61
601368.SH,393805.9923,4.99
601369.SH,1342945.583,8.71
601375.SH,1341085.1633,4.36
601388.SH,512884.8695,2.63
601500.SH,766354.3172,5.5
601512.SH,1062713.01,7.98
601515.SH,686037.7189,4.18
601518.SH,487762.7176,2.89
601528.SH,891946.2743,5.86
601566.SH,429828.5882,8.59
601579.SH,482340.1895,11.41
601588.SH,454860.0,1.97
601595.SH,1021447.8,26.46
601599.SH,391102.8067,3.85
601606.SH,793754.3264,12.36
601609.SH,837820.4851,6.2
601616.SH,313298.8421,4.3
601619.SH,761952.233,3.49
601636.SH,1422263.8844,6.01
601677.SH,1402370.6238,13.06
601678.SH,734800.7319,4.0
601686.SH,737965.2505,5.74
601700.SH,469463.3937,4.64
601718.SH,1154998.5333,2.94
601778.SH,935594.4065,2.97
601789.SH,437979.8318,4.58
601798.SH,207753.524,6.49
601801.SH,1323561.5162,7.72
601811.SH,1141925.4238,16.13
601827.SH,1302472.6066,8.67
601828.SH,1062353.4295,3.41
601858.SH,1470330.0,21.14
601860.SH,955371.5545,2.99
601869.SH,1117024.0252,31.69
601882.SH,1057572.0,22.46
601886.SH,568767.0341,5.7
601890.SH,697483.8,8.12
601900.SH,1287374.6253,15.73
601908.SH,635040.5524,3.04
601921.SH,306533.1444,8.25
601929.SH,586284.4122,1.95
601949.SH,1184625.0,7.43
601952.SH,1244334.0,10.19
601956.SH,275908.1103,5.13
601968.SH,518931.9417,5.13
601969.SH,1304077.4194,7.19
601975.SH,1478971.6936,3.44
601992.SH,1366801.9553,1.87
601996.SH,217457.3967,2.23
601999.SH,322285.0995,6.69
603001.SH,206905.68,6.3
603002.SH,623824.6067,6.15
603006.SH,251203.199,11.28
603008.SH,601081.1217,17.92
603009.SH,1492045.1487,47.72
603010.SH,472170.2923,10.81
603011.SH,329280.015,7.56
603012.SH,312906.0,5.45
603013.SH,714563.374,15.53
603015.SH,533164.861,13.19
603016.SH,588343.36,43.81
603017.SH,209688.3913,8.59
603018.SH,532856.1056,9.1
603020.SH,286661.855,8.25
603021.SH,122220.1627,4.41
603022.SH,138200.0,7.82
603026.SH,651008.16,35.79
603027.SH,1035258.2694,12.14
603028.SH,157584.96,6.29
603029.SH,215867.418,19.31
603030.SH,304211.6431,2.67
603031.SH,535611.44,28.61
603032.SH,294781.158,14.5
603033.SH,1304139.9512,14.32
603035.SH,509241.4502,14.88
603036.SH,302622.8507,17.08
603037.SH,249474.8725,14.65
603038.SH,409463.9095,17.47
603039.SH,1103654.0142,47.31
603040.SH,297949.8516,24.26
603041.SH,190290.452,11.55
603042.SH,168458.7422,12.44
603043.SH,853156.2075,17.15
603045.SH,181496.5077,14.88
603048.SH,206807.04,15.86
603050.SH,553746.351,23.6
603051.SH,136333.3898,25.58
603052.SH,149354.744,40.06
603053.SH,821334.36,10.56
603055.SH,908474.3399,11.61
603056.SH,1377147.0104,14.86
603057.SH,116385.8918,19.27
603058.SH,358307.9574,9.61
603059.SH,212850.7953,23.3
603060.SH,538632.1278,7.48
603061.SH,317085.4381,82.56
603063.SH,1328463.9444,30.76
603065.SH,136491.3778,7.87
603066.SH,299181.1353,11.51
603067.SH,605220.2214,13.37
603068.SH,503021.0863,33.44
603069.SH,520136.0,18.57
603070.SH,126721.5547,18.06
603071.SH,673451.0115,13.67
603073.SH,69519.6304,15.46
603076.SH,252869.3157,24.17
603078.SH,586168.617,17.13
603079.SH,218950.6773,14.63
603080.SH,210269.0,16.83
603081.SH,417682.8779,11.81
603083.SH,1003317.2361,43.78
603085.SH,358007.9947,10.53
603086.SH,200883.6721,4.62
603088.SH,373738.8695,9.65
603089.SH,212992.8031,11.04
603090.SH,169900.0,19.48
603093.SH,659481.2303,12.05
603095.SH,397320.0,25.42
603096.SH,295822.0088,22.72
603097.SH,83320.0,24.34
603098.SH,475221.5806,10.19
603099.SH,944011.8,40.52
603100.SH,1086907.0862,23.76
603101.SH,430886.4,10.29
603102.SH,124976.4102,38.9
603103.SH,781968.6,14.3
603105.SH,390005.024,9.0
603106.SH,384143.76,8.59
603108.SH,861998.3184,16.19
603109.SH,357130.6956,19.48
603110.SH,268436.4605,15.27
603111.SH,491419.7128,6.45
603112.SH,546676.0274,14.09
603113.SH,443479.0409,5.92
603115.SH,300435.2,13.99
603116.SH,304234.0224,6.05
603117.SH,326562.7694,6.27
603118.SH,824278.3971,12.79
603121.SH,429260.7506,14.55
603122.SH,117320.1599,7.56
603123.SH,502252.4807,8.55
603125.SH,126552.839,20.47
603126.SH,373015.5,7.18
603127.SH,964007.1737,17.36
603128.SH,764483.1525,6.59
603130.SH,101565.2021,22.51
603131.SH,520869.2744,18.62
603132.SH,176198.4,12.3
603135.SH,220317.04,9.8
603136.SH,290116.0865,12.23
603137.SH,73733.334,11.36
603138.SH,378527.4156,15.13
603139.SH,135836.8,15.33
603150.SH,136734.3509,28.19
603151.SH,80670.336,11.04
603153.SH,233145.0,19.8
603155.SH,379891.5204,13.81
603158.SH,387731.4517,8.49
603159.SH,213920.0,17.04
603161.SH,198683.4489,11.62
603162.SH,235118.0021,9.61
603163.SH,94577.4305,30.17
603165.SH,314595.2197,12.91
603166.SH,503538.817,7.88
603167.SH,380945.3364,9.12
603168.SH,208394.7544,7.27
603169.SH,672740.276,5.8
603170.SH,222334.0,15.83
603171.SH,1093873.55,30.01
603172.SH,61197.76,14.12
603173.SH,108988.0,24.43
603176.SH,196001.6995,4.81
603177.SH,140892.48,7.8
603178.SH,404264.3165,18.94
603180.SH,291545.8472,21.11
603181.SH,622255.9,11.74
603182.SH,101641.9098,12.21
603183.SH,181460.9366,4.14
603185.SH,1004273.8368,17.12
603186.SH,330035.9507,26.98
603187.SH,402259.1674,11.79
603188.SH,209252.39,3.67
603189.SH,368742.1414,15.65
603190.SH,82497.6613,22.99
603191.SH,243277.7434,14.81
603192.SH,196906.6671,16.16
603196.SH,288651.7275,13.89
603197.SH,726845.5131,37.91
603199.SH,373212.96,38.62
603200.SH,403955.1971,26.82
603201.SH,106270.0687,18.33
603203.SH,543154.2332,24.09
603206.SH,131235.9819,17.04
603208.SH,324757.5114,20.1
603209.SH,270073.65,16.51
603211.SH,101928.0,17.23
603212.SH,414303.6323,10.87
603213.SH,418717.8583,9.9
603214.SH,276802.9919,24.15
603215.SH,114717.536,19.29
603216.SH,57483.66,11.65
603217.SH,334812.9484,18.08
603218.SH,1179858.1185,12.88
603219.SH,773047.8,15.93
603220.SH,838880.0964,22.02
603221.SH,204480.0,9.69
603222.SH,312954.0065,6.91
603223.SH,528296.832,10.57
603226.SH,166014.6566,5.21
603227.SH,815301.1583,9.44
603229.SH,699940.4932,10.1
603230.SH,399480.99,12.86
603232.SH,274785.2257,13.34
603235.SH,368839.5216,27.46
603237.SH,224494.9326,19.84
603238.SH,214963.399,13.99
603239.SH,352477.44,14.54
603255.SH,197922.659,39.46
603256.SH,740730.555,9.71
603258.SH,473584.1448,21.71
603261.SH,66900.2701,28.8
603266.SH,301910.0865,17.02
603267.SH,757714.2449,37.07
603268.SH,513810.4944,46.16
603269.SH,306325.8611,16.97
603272.SH,55507.612,14.58
603277.SH,1020588.6915,26.73
603278.SH,272382.2354,8.97
603279.SH,929576.9828,18.0
603280.SH,55883.334,22.39
603281.SH,576127.3737,25.53
603282.SH,87034.1264,15.41
603283.SH,1223245.3379,62.73
603286.SH,201174.9186,19.22
603289.SH,233110.854,8.9
603291.SH,176982.4709,14.48
603297.SH,959356.9224,95.19
603299.SH,803469.6204,11.67
603300.SH,972594.3396,5.6
603301.SH,542761.0985,22.65
603303.SH,536085.7023,12.34
603305.SH,1352252.7333,15.46
603306.SH,1065861.6012,36.21
603307.SH,57171.0,37.0
603308.SH,1085100.2327,17.99
603309.SH,323977.274,12.42
603311.SH,227392.0863,11.03
603313.SH,360610.9113,7.21
603315.SH,342275.354,13.33
603316.SH,113104.992,4.9
603317.SH,1362899.5763,14.45
603318.SH,241633.0923,7.16
603319.SH,482249.8262,24.81
603320.SH,219909.2132,18.69
603321.SH,205407.685,7.57
603322.SH,646893.7976,46.21
603323.SH,912013.722,5.56
603324.SH,361504.5955,27.29
603326.SH,182250.027,6.51
603327.SH,864086.9366,12.77
603328.SH,893606.1368,10.18
603329.SH,188919.8721,13.44
603330.SH,296814.1232,7.71
603331.SH,179127.6135,9.63
603332.SH,176539.3021,9.36
603333.SH,257933.9482,4.96
603335.SH,174254.8522,4.7
603336.SH,249258.8092,5.01
603337.SH,1363247.2758,31.91
603339.SH,388348.6746,14.81
603348.SH,624847.3,25.75
603351.SH,298507.8469,25.03
603353.SH,238244.364,15.9
603355.SH,1277062.019,25.63
603356.SH,170541.86,14.44
603357.SH,468000.8846,9.55
603358.SH,1393952.0,34.54
603359.SH,189590.8,4.9
603360.SH,1075477.7356,23.08
603365.SH,405675.822,18.36
603366.SH,907361.6807,13.64
603367.SH,585411.0888,14.38
603368.SH,660888.7517,18.7
603378.SH,242585.6994,6.57
603380.SH,371902.7016,25.92
603383.SH,677501.9369,37.32
603385.SH,225734.326,6.79
603386.SH,338396.4947,11.91
603387.SH,406229.9671,8.65
603389.SH,146878.368,6.57
603390.SH,306735.3674,10.22
603393.SH,1156018.3726,30.57
603396.SH,336483.2441,27.79
603398.SH,903275.2945,23.82
603399.SH,426225.82,9.55
603408.SH,545591.487,14.01
603416.SH,598504.48,44.04
603421.SH,404358.1168,7.24
603429.SH,292138.404,6.44
603439.SH,505607.9504,14.12
603444.SH,1497014.0788,228.67
603456.SH,1133368.5582,14.3
603458.SH,164694.9885,6.16
603466.SH,480586.6331,9.28
603477.SH,827333.9536,18.48
603488.SH,219284.8204,8.44
603489.SH,493527.3063,24.2
603496.SH,732958.9572,24.52
603499.SH,533862.9595,28.31
603500.SH,252530.0702,9.05
603505.SH,1395814.3138,25.45
603506.SH,151161.1121,9.16
603507.SH,435319.6871,26.28
603508.SH,826602.8493,24.32
603511.SH,458151.5357,13.13
603515.SH,1183909.5218,18.1
603516.SH,1077027.7327,59.97
603517.SH,886493.1046,16.35
603518.SH,313144.6509,10.24
603519.SH,285503.4434,12.1
603520.SH,349851.085,9.05
603527.SH,284323.1664,10.22
603528.SH,504740.0437,8.17
603530.SH,993910.3648,26.49
603533.SH,823370.4625,21.56
603535.SH,390865.8852,14.1
603536.SH,241494.389,11.74
603538.SH,255976.11,13.57
603551.SH,404226.108,11.56
603558.SH,417708.6215,11.99
603566.SH,394510.9912,13.04
603567.SH,1001550.1986,12.08
603569.SH,412798.9597,7.78
603577.SH,262832.8025,8.77
603578.SH,202360.5899,12.68
603579.SH,236450.1154,15.16
603580.SH,217440.2048,18.91
603583.SH,952941.6588,28.26
603585.SH,210603.9698,12.84
603586.SH,262318.6196,15.1
603587.SH,545680.7978,13.05
603588.SH,722013.1326,5.34
603590.SH,347180.3492,24.71
603595.SH,376324.1258,18.08
603598.SH,411705.2773,18.0
603599.SH,1014040.0503,12.44
603600.SH,351957.0998,13.04
603601.SH,319776.6522,3.53
603602.SH,319801.3687,15.8
603607.SH,274201.8048,17.44
603609.SH,717158.8694,8.65
603610.SH,372470.3318,12.24
603611.SH,438436.5463,18.84
603612.SH,698840.556,15.97
603615.SH,488476.4,22.97
603616.SH,123563.232,3.72
603617.SH,272518.3186,8.14
603618.SH,348453.3105,5.79
603619.SH,774000.1935,21.22
603626.SH,400068.2565,8.27
603628.SH,321158.712,13.45
603629.SH,546546.0,23.22
603630.SH,262588.5403,13.11
603633.SH,327363.8974,8.59
603636.SH,596030.2571,11.31
603637.SH,184742.8688,8.73
603638.SH,1320599.1625,17.34
603639.SH,440865.0458,14.55
603648.SH,320372.9152,10.07
603655.SH,263304.0,27.08
603656.SH,335576.9051,20.12
603657.SH,177234.1556,14.97
603660.SH,325251.0644,7.04
603661.SH,402181.8537,32.31
603663.SH,713296.9183,19.57
603665.SH,209499.3608,14.88
603666.SH,532333.3236,25.78
603667.SH,1138890.6147,31.1
603668.SH,540010.9216,12.02
603669.SH,344033.3904,5.54
603676.SH,409486.9715,10.69
603677.SH,237669.4674,14.16
603678.SH,1276024.9047,31.5
603679.SH,198317.8637,13.88
603680.SH,623056.4198,8.91
603681.SH,233370.9034,13.52
603682.SH,334057.5,7.73
603683.SH,249992.3852,11.66
603685.SH,186922.7938,12.65
603686.SH,397982.327,10.43
603687.SH,363970.6337,7.55
603688.SH,1359612.5054,28.66
603689.SH,402243.1584,9.3
603690.SH,901458.3815,25.62
603693.SH,815700.4302,10.22
603696.SH,179928.0,8.76
603697.SH,440522.8609,11.14
603698.SH,815776.78,16.83
603700.SH,188608.576,10.45
603701.SH,343429.5379,14.66
603703.SH,475984.4916,12.9
603706.SH,323276.2928,20.13
603708.SH,616635.0847,11.41
603709.SH,125798.4,11.66
603711.SH,595708.6195,17.23
603712.SH,1236744.0,17.97
603713.SH,771170.7264,53.34
603716.SH,126052.2476,7.68
603717.SH,218189.9725,8.28
603718.SH,407652.0,7.24
603719.SH,613931.0,18.67
603721.SH,308750.0,27.36
603722.SH,328798.3125,42.66
603725.SH,175434.5002,6.94
603726.SH,269929.7604,16.71
603727.SH,309609.4854,12.32
603729.SH,123392.836,15.48
603730.SH,1406495.5679,9.37
603733.SH,1357591.9691,21.37
603738.SH,545830.5263,15.7
603739.SH,284151.4165,12.85
603755.SH,247421.7256,28.16
603757.SH,317301.1504,21.55
603758.SH,346649.6687,8.91
603759.SH,316305.6,7.72
603767.SH,334247.9145,12.27
603768.SH,269603.986,12.65
603773.SH,493233.717,27.2
603776.SH,292064.8487,13.79
603777.SH,563572.6454,16.8
603778.SH,182571.4283,3.26
603779.SH,232790.0106,8.09
603787.SH,223929.9077,11.12
603788.SH,295784.2802,14.73
603789.SH,189540.0,8.28
603790.SH,226187.52,13.2
603797.SH,218501.3027,4.21
603798.SH,227983.7389,10.16
603800.SH,531648.0,27.71
603801.SH,480391.0359,12.83
603803.SH,383244.9684,10.86
603808.SH,259103.2004,8.43
603809.SH,836125.4559,15.11
603810.SH,142607.1703,9.81
603811.SH,245478.24,8.43
603813.SH,99835.62,12.72
603815.SH,360832.829,6.7
603817.SH,279469.6299,5.87
603818.SH,173695.5953,2.92
603819.SH,248212.4132,12.89
603822.SH,360313.4053,52.97
603823.SH,363351.8495,10.15
603825.SH,333390.9024,16.08
603826.SH,1249466.4,21.38
603829.SH,203840.0,14.29
603836.SH,235815.2873,12.97
603838.SH,197129.856,6.33
603839.SH,209985.5962,6.07
603843.SH,256062.1047,3.98
603848.SH,521921.2448,14.6
603855.SH,622745.318,20.93
603856.SH,264619.8672,11.64
603859.SH,754158.3145,33.87
603860.SH,179235.84,30.56
603861.SH,396506.5038,9.53
603863.SH,339719.0,19.32
603866.SH,919838.5141,6.66
603867.SH,433073.4354,25.91
603876.SH,737425.7957,9.31
603877.SH,659399.1325,16.08
603878.SH,309149.0416,6.22
603880.SH,117062.01,4.62
603881.SH,1061402.0157,20.7
603882.SH,1164140.4798,28.55
603883.SH,1164160.1019,17.25
603886.SH,306960.0,14.59
603887.SH,886371.0579,17.38
603888.SH,1079062.0394,23.45
603889.SH,466266.2067,7.28
603890.SH,503591.1873,14.01
603895.SH,237559.84,24.1
